CVE ID,CVE-Year,Publish Date,Score
CVE-2025-46473,2025,2025-04-24T16:15:38.123,7.2
CVE-2025-46475,2025,2025-04-24T16:15:38.253,6.5
CVE-2025-46476,2025,2025-04-24T16:15:38.380,6.5
CVE-2025-46477,2025,2025-04-24T16:15:38.517,5.9
CVE-2025-46478,2025,2025-04-24T16:15:38.653,7.1
CVE-2025-46479,2025,2025-04-24T16:15:38.787,6.5
CVE-2025-46480,2025,2025-04-24T16:15:38.923,6.5
CVE-2025-46481,2025,2025-04-24T16:15:39.073,7.2
CVE-2025-46483,2025,2025-04-24T16:15:39.223,6.5
CVE-2025-46484,2025,2025-04-24T16:15:39.373,6.5
CVE-2025-46485,2025,2025-04-24T16:15:39.513,5.3
CVE-2025-46489,2025,2025-04-24T16:15:39.673,5.3
CVE-2025-46491,2025,2025-04-24T16:15:39.830,6.5
CVE-2025-46492,2025,2025-04-24T16:15:39.980,7.1
CVE-2025-46495,2025,2025-04-24T16:15:40.140,6.5
CVE-2025-46496,2025,2025-04-24T16:15:40.320,6.5
CVE-2025-46497,2025,2025-04-24T16:15:40.500,7.1
CVE-2025-46498,2025,2025-04-24T16:15:40.643,5.4
CVE-2025-46499,2025,2025-04-24T16:15:40.780,7.1
CVE-2025-46501,2025,2025-04-24T16:15:40.913,6.5
CVE-2025-46502,2025,2025-04-24T16:15:41.043,7.1
CVE-2025-46503,2025,2025-04-24T16:15:41.173,4.9
CVE-2025-46504,2025,2025-04-24T16:15:41.307,7.1
CVE-2025-46505,2025,2025-04-24T16:15:41.440,6.5
CVE-2025-46506,2025,2025-04-24T16:15:41.573,7.1
CVE-2025-46507,2025,2025-04-24T16:15:41.707,7.1
CVE-2025-46508,2025,2025-04-24T16:15:41.843,7.1
CVE-2025-46509,2025,2025-04-24T16:15:41.970,6.5
CVE-2025-46510,2025,2025-04-24T16:15:42.100,7.1
CVE-2025-46511,2025,2025-04-24T16:15:42.250,6.4
CVE-2025-46512,2025,2025-04-24T16:15:42.410,7.1
CVE-2025-46513,2025,2025-04-24T16:15:42.543,4.3
CVE-2025-46514,2025,2025-04-24T16:15:42.683,7.1
CVE-2025-46516,2025,2025-04-24T16:15:42.817,7.1
CVE-2025-46517,2025,2025-04-24T16:15:42.953,5.9
CVE-2025-46519,2025,2025-04-24T16:15:43.093,4.3
CVE-2025-46520,2025,2025-04-24T16:15:43.230,7.1
CVE-2025-46521,2025,2025-04-24T16:15:43.363,5.9
CVE-2025-46522,2025,2025-04-24T16:15:43.493,7.1
CVE-2025-46523,2025,2025-04-24T16:15:43.620,5.9
CVE-2025-46524,2025,2025-04-24T16:15:43.750,7.1
CVE-2025-46525,2025,2025-04-24T16:15:43.883,5.9
CVE-2025-46528,2025,2025-04-24T16:15:44.013,7.1
CVE-2025-46529,2025,2025-04-24T16:15:44.153,5.9
CVE-2025-46530,2025,2025-04-24T16:15:44.287,7.1
CVE-2025-46531,2025,2025-04-24T16:15:44.420,4.9
CVE-2025-46532,2025,2025-04-24T16:15:44.557,6.5
CVE-2025-46533,2025,2025-04-24T16:15:44.687,5.9
CVE-2025-46534,2025,2025-04-24T16:15:44.820,6.5
CVE-2025-46536,2025,2025-04-24T16:15:44.957,6.5
CVE-2025-46538,2025,2025-04-24T16:15:45.097,6.5
CVE-2025-46540,2025,2025-04-24T16:15:45.237,6.5
CVE-2025-46541,2025,2025-04-24T16:15:45.370,5.9
CVE-2025-46542,2025,2025-04-24T16:15:45.513,6.5
CVE-2023-37534,2025,2025-04-24T17:15:33.467,7.1
CVE-2023-45720,2025,2025-04-24T17:15:34.777,5.3
CVE-2024-30113,2025,2025-04-24T17:15:34.957,6.3
CVE-2024-30114,2025,2025-04-24T17:15:35.357,3.7
CVE-2024-30147,2025,2025-04-24T17:15:35.733,6.5
CVE-2025-31324,2025,2025-04-24T17:15:35.913,10.0
CVE-2025-43858,2025,2025-04-24T18:15:20.120,9.2
CVE-2025-43859,2025,2025-04-24T19:15:47.060,9.1
CVE-2025-26382,2025,2025-04-24T20:15:31.677,9.3
CVE-2022-44759,2025,2025-04-24T21:15:20.603,4.6
CVE-2022-44760,2025,2025-04-24T21:15:20.737,4.6
CVE-2023-37516,2025,2025-04-24T21:15:21.583,3.2
CVE-2024-30127,2025,2025-04-24T21:15:21.727,3.2
CVE-2025-25777,2025,2025-04-24T21:15:23.933,8.0
CVE-2025-29529,2025,2025-04-24T21:15:24.053,6.5
CVE-2025-43861,2025,2025-04-24T21:15:24.310,4.4
CVE-2025-1294,2025,2025-04-24T23:15:14.720,7.2
CVE-2025-3749,2025,2025-04-24T23:15:15.200,6.4
CVE-2025-46271,2025,2025-04-24T23:15:15.357,9.3
CVE-2025-46272,2025,2025-04-24T23:15:15.513,9.3
CVE-2025-46273,2025,2025-04-24T23:15:15.673,9.3
CVE-2025-46274,2025,2025-04-24T23:15:15.827,9.3
CVE-2025-46275,2025,2025-04-24T23:15:15.977,9.3
CVE-2025-2185,2025,2025-04-25T00:15:15.340,8.5
CVE-2025-3606,2025,2025-04-25T00:15:15.807,8.7
CVE-2025-43864,2025,2025-04-25T01:15:43.117,7.5
CVE-2025-43865,2025,2025-04-25T01:15:43.270,8.2
CVE-2025-46544,2025,2025-04-25T03:15:19.953,6.4
CVE-2025-46545,2025,2025-04-25T03:15:20.110,4.4
CVE-2025-46546,2025,2025-04-25T03:15:20.270,3.5
CVE-2025-46547,2025,2025-04-25T03:15:20.430,5.4
CVE-2025-46595,2025,2025-04-25T03:15:20.583,6.4
CVE-2025-3752,2025,2025-04-25T05:15:32.830,6.4
CVE-2025-3775,2025,2025-04-25T05:15:33.153,6.5
CVE-2025-46599,2025,2025-04-25T05:15:33.330,6.8
CVE-2025-0671,2025,2025-04-25T06:15:44.237,6.1
CVE-2025-2580,2025,2025-04-25T06:15:45.457,4.9
CVE-2025-3511,2025,2025-04-25T06:15:45.753,7.5
CVE-2025-3861,2025,2025-04-25T06:15:45.957,5.4
CVE-2025-3923,2025,2025-04-25T06:15:46.117,5.3
CVE-2025-46613,2025,2025-04-25T06:15:46.273,7.5
CVE-2025-2238,2025,2025-04-25T07:15:47.523,8.8
CVE-2025-3743,2025,2025-04-25T07:15:47.980,5.3
CVE-2025-3866,2025,2025-04-25T07:15:48.143,6.1
CVE-2025-3867,2025,2025-04-25T07:15:48.320,6.1
CVE-2025-3868,2025,2025-04-25T07:15:48.473,6.1
CVE-2025-46616,2025,2025-04-25T07:15:48.643,9.9
CVE-2025-46617,2025,2025-04-25T07:15:48.837,7.2
CVE-2025-46482,2025,2025-04-25T08:15:13.320,6.5
CVE-2025-46535,2025,2025-04-25T08:15:13.483,5.4
CVE-2025-1279,2025,2025-04-25T09:15:14.063,8.8
CVE-2025-3870,2025,2025-04-25T09:15:14.573,6.1
CVE-2025-1565,2025,2025-04-25T10:15:15.557,7.5
CVE-2024-11917,2025,2025-04-25T12:15:16.013,8.1
CVE-2025-2470,2025,2025-04-25T12:15:16.903,9.8
CVE-2025-2986,2025,2025-04-25T12:15:17.083,5.5
CVE-2025-3912,2025,2025-04-25T12:15:17.243,5.3
CVE-2024-6198,2025,2025-04-25T13:15:42.370,7.7
CVE-2024-6199,2025,2025-04-25T13:15:43.510,7.7
CVE-2024-57375,2025,2025-04-25T14:15:20.567,2.4
CVE-2025-28354,2025,2025-04-25T14:15:21.560,6.5
CVE-2025-3634,2025,2025-04-25T14:15:22.917,4.3
CVE-2025-28076,2025,2025-04-25T15:15:36.057,6.5
CVE-2025-32044,2025,2025-04-25T15:15:36.170,7.5
CVE-2025-32045,2025,2025-04-25T15:15:36.307,5.3
CVE-2025-32432,2025,2025-04-25T15:15:36.440,10.0
CVE-2025-3625,2025,2025-04-25T15:15:36.753,7.1
CVE-2025-3627,2025,2025-04-25T15:15:36.927,4.3
CVE-2025-3628,2025,2025-04-25T15:15:37.057,4.3
CVE-2025-3635,2025,2025-04-25T15:15:37.230,3.5
CVE-2025-3636,2025,2025-04-25T15:15:37.363,4.3
CVE-2025-3637,2025,2025-04-25T15:15:37.510,3.1
CVE-2025-3638,2025,2025-04-25T15:15:37.640,8.8
CVE-2025-3640,2025,2025-04-25T15:15:37.757,4.3
CVE-2025-3641,2025,2025-04-25T15:15:37.887,8.8
CVE-2025-3642,2025,2025-04-25T15:15:38.013,8.8
CVE-2025-3643,2025,2025-04-25T15:15:38.147,5.4
CVE-2025-3644,2025,2025-04-25T15:15:38.280,4.3
CVE-2025-3645,2025,2025-04-25T15:15:38.410,4.3
CVE-2025-3647,2025,2025-04-25T15:15:38.550,4.3
CVE-2025-43016,2025,2025-04-25T15:15:39.260,5.4
CVE-2025-43862,2025,2025-04-25T15:15:39.920,7.6
CVE-2025-46432,2025,2025-04-25T15:15:40.347,4.3
CVE-2025-46433,2025,2025-04-25T15:15:40.480,4.9
CVE-2025-46618,2025,2025-04-25T15:15:40.957,3.5
CVE-2021-32601,2025,2025-04-25T16:15:21.360,
CVE-2024-56156,2025,2025-04-25T16:15:25.597,5.5
CVE-2025-2068,2025,2025-04-25T16:15:25.857,5.1
CVE-2025-2069,2025,2025-04-25T16:15:26.020,5.1
CVE-2025-2070,2025,2025-04-25T16:15:26.180,5.1
CVE-2025-3928,2025,2025-04-25T16:15:27.817,8.7
CVE-2025-25775,2025,2025-04-25T17:15:18.020,9.8
CVE-2024-30152,2025,2025-04-25T18:15:25.247,6.5
CVE-2025-3935,2025,2025-04-25T19:15:49.143,8.1
CVE-2025-28128,2025,2025-04-25T20:15:39.153,7.0
CVE-2025-32979,2025,2025-04-25T21:15:38.883,6.5
CVE-2025-32980,2025,2025-04-25T21:15:38.980,9.8
CVE-2025-32981,2025,2025-04-25T21:15:39.070,7.1
CVE-2025-32982,2025,2025-04-25T21:15:39.157,7.5
CVE-2025-32983,2025,2025-04-25T21:15:39.243,7.5
CVE-2025-32984,2025,2025-04-25T21:15:39.320,6.1
CVE-2025-32985,2025,2025-04-25T21:15:39.407,9.8
CVE-2025-32986,2025,2025-04-25T21:15:39.497,7.5
CVE-2025-46333,2025,2025-04-25T21:15:39.577,7.3
CVE-2025-2801,2025,2025-04-26T04:15:30.920,7.3
CVE-2024-13808,2025,2025-04-26T05:15:51.317,8.8
CVE-2025-1458,2025,2025-04-26T06:15:14.407,6.4
CVE-2025-2105,2025,2025-04-26T06:15:15.877,8.1
CVE-2025-2907,2025,2025-04-26T06:15:16.087,9.8
CVE-2025-3491,2025,2025-04-26T06:15:16.213,7.2
CVE-2025-3906,2025,2025-04-26T06:15:16.383,8.8
CVE-2025-3914,2025,2025-04-26T06:15:16.563,8.8
CVE-2025-3915,2025,2025-04-26T06:15:16.753,4.3
CVE-2025-2811,2025,2025-04-26T07:15:15.380,6.9
CVE-2025-2850,2025,2025-04-26T08:15:14.500,5.1
CVE-2025-2851,2025,2025-04-26T08:15:15.113,8.6
CVE-2024-13812,2025,2025-04-26T09:15:17.520,6.5
CVE-2025-2101,2025,2025-04-26T09:15:19.440,8.1
CVE-2024-53636,2025,2025-04-26T15:15:44.080,6.4
CVE-2025-46646,2025,2025-04-26T15:15:45.057,4.5
CVE-2025-46652,2025,2025-04-26T18:15:31.297,6.1
CVE-2025-46653,2025,2025-04-26T21:15:14.403,3.1
CVE-2025-46654,2025,2025-04-26T21:15:15.100,4.9
CVE-2025-46655,2025,2025-04-26T21:15:15.260,4.9
CVE-2025-3954,2025,2025-04-26T22:15:16.510,6.3
CVE-2025-46656,2025,2025-04-26T22:15:17.260,2.9
CVE-2025-3955,2025,2025-04-27T01:15:43.623,5.3
CVE-2025-46672,2025,2025-04-27T01:15:44.327,3.5
CVE-2025-46673,2025,2025-04-27T01:15:44.477,4.9
CVE-2025-46674,2025,2025-04-27T01:15:44.623,3.5
CVE-2025-46675,2025,2025-04-27T01:15:44.773,3.5
CVE-2025-46574,2025,2025-04-27T02:15:14.503,4.1
CVE-2025-46575,2025,2025-04-27T02:15:15.690,4.9
CVE-2025-46576,2025,2025-04-27T02:15:15.830,5.4
CVE-2025-46577,2025,2025-04-27T02:15:15.953,6.5
CVE-2025-46578,2025,2025-04-27T02:15:16.080,6.5
CVE-2025-46579,2025,2025-04-27T02:15:16.203,8.4
CVE-2025-46580,2025,2025-04-27T03:15:15.610,7.7
CVE-2025-3956,2025,2025-04-27T04:15:19.820,5.3
CVE-2025-3957,2025,2025-04-27T04:15:21.303,5.3
CVE-2025-3958,2025,2025-04-27T04:15:22.183,5.1
CVE-2025-3959,2025,2025-04-27T05:15:14.913,5.3
CVE-2025-3960,2025,2025-04-27T06:15:14.870,6.9
CVE-2025-3961,2025,2025-04-27T07:15:15.307,5.1
CVE-2025-3962,2025,2025-04-27T07:15:15.580,5.1
CVE-2024-52887,2025,2025-04-27T08:15:14.077,3.5
CVE-2024-52888,2025,2025-04-27T08:15:14.220,5.4
CVE-2025-3963,2025,2025-04-27T08:15:14.353,6.9
CVE-2025-3964,2025,2025-04-27T09:15:15.540,5.3
CVE-2025-3965,2025,2025-04-27T10:15:14.627,5.1
CVE-2025-3966,2025,2025-04-27T10:15:15.717,5.3
CVE-2025-3886,2025,2025-04-27T11:15:15.940,5.7
CVE-2025-3967,2025,2025-04-27T11:15:16.743,5.3
CVE-2025-3968,2025,2025-04-27T11:15:16.950,5.3
CVE-2025-3969,2025,2025-04-27T12:15:14.077,5.3
CVE-2025-3970,2025,2025-04-27T13:15:14.550,5.1
CVE-2025-3971,2025,2025-04-27T14:15:15.433,6.9
CVE-2025-3972,2025,2025-04-27T14:15:16.240,6.9
CVE-2025-3973,2025,2025-04-27T15:15:15.577,6.9
CVE-2025-3974,2025,2025-04-27T15:15:15.750,6.9
CVE-2025-3975,2025,2025-04-27T16:15:15.260,6.9
CVE-2025-3976,2025,2025-04-27T16:15:15.433,6.9
CVE-2025-46657,2025,2025-04-27T16:15:15.613,7.2
CVE-2025-3977,2025,2025-04-27T17:15:15.853,5.3
CVE-2025-3978,2025,2025-04-27T17:15:16.030,5.3
CVE-2025-3979,2025,2025-04-27T18:15:16.020,5.3
CVE-2025-3980,2025,2025-04-27T18:15:16.237,5.3
CVE-2025-2866,2025,2025-04-27T19:15:15.137,2.4
CVE-2025-3981,2025,2025-04-27T19:15:15.750,5.3
CVE-2025-3982,2025,2025-04-27T19:15:15.923,5.3
CVE-2025-3983,2025,2025-04-27T20:15:15.350,5.1
CVE-2025-3984,2025,2025-04-27T20:15:15.537,2.3
CVE-2025-46687,2025,2025-04-27T20:15:15.720,5.6
CVE-2025-46688,2025,2025-04-27T20:15:15.877,5.6
CVE-2025-3985,2025,2025-04-27T21:15:16.300,5.1
CVE-2025-3986,2025,2025-04-27T21:15:16.943,5.3
CVE-2025-3987,2025,2025-04-27T22:15:14.863,5.3
CVE-2025-3988,2025,2025-04-27T22:15:15.037,8.7
CVE-2025-46689,2025,2025-04-27T22:15:15.217,5.4
CVE-2025-46690,2025,2025-04-27T22:15:15.360,5.0
CVE-2025-3989,2025,2025-04-27T23:15:14.890,8.7
CVE-2025-3990,2025,2025-04-27T23:15:15.757,8.7
CVE-2025-26692,2025,2025-04-28T00:15:15.423,9.2
CVE-2025-27937,2025,2025-04-28T00:15:15.587,7.1
CVE-2025-31144,2025,2025-04-28T00:15:15.730,6.9
CVE-2025-3991,2025,2025-04-28T00:15:15.877,8.7
CVE-2025-3992,2025,2025-04-28T00:15:16.057,8.7
CVE-2025-3993,2025,2025-04-28T01:15:44.383,8.7
CVE-2025-3994,2025,2025-04-28T01:15:45.233,4.8
CVE-2025-3995,2025,2025-04-28T02:15:14.510,4.8
CVE-2025-3706,2025,2025-04-28T03:15:18.380,6.1
CVE-2025-3996,2025,2025-04-28T03:15:18.527,4.8
CVE-2025-3997,2025,2025-04-28T03:15:18.697,5.3
CVE-2025-3998,2025,2025-04-28T04:15:25.707,6.9
CVE-2025-3999,2025,2025-04-28T04:15:36.410,5.1
CVE-2025-4000,2025,2025-04-28T04:15:38.250,5.1
CVE-2025-4001,2025,2025-04-28T05:15:17.760,4.8
CVE-2025-4002,2025,2025-04-28T05:15:18.057,6.8
CVE-2024-13688,2025,2025-04-28T06:15:15.617,5.3
CVE-2024-9771,2025,2025-04-28T06:15:16.973,3.5
CVE-2025-0627,2025,2025-04-28T06:15:17.093,3.5
CVE-2025-4003,2025,2025-04-28T06:15:17.200,6.8
CVE-2025-4004,2025,2025-04-28T06:15:17.557,6.9
CVE-2025-4005,2025,2025-04-28T07:15:13.940,6.9
CVE-2025-4006,2025,2025-04-28T07:15:14.197,5.1
CVE-2025-22235,2025,2025-04-28T08:15:15.273,7.3
CVE-2025-4007,2025,2025-04-28T08:15:16.117,8.7
CVE-2025-32470,2025,2025-04-28T09:15:20.643,7.5
CVE-2025-32471,2025,2025-04-28T09:15:21.263,3.7
CVE-2025-39367,2025,2025-04-28T09:15:21.397,5.3
CVE-2025-42598,2025,2025-04-28T09:15:21.557,8.4
CVE-2025-4011,2025,2025-04-28T09:15:21.727,5.1
CVE-2025-4012,2025,2025-04-28T09:15:21.910,5.1
CVE-2025-4013,2025,2025-04-28T09:15:22.090,6.9
CVE-2025-3200,2025,2025-04-28T10:15:16.033,9.1
CVE-2025-4014,2025,2025-04-28T10:15:16.863,6.9
CVE-2025-4015,2025,2025-04-28T10:15:17.057,6.9
CVE-2025-4016,2025,2025-04-28T11:15:38.657,5.3
CVE-2025-4017,2025,2025-04-28T11:15:38.847,5.3
CVE-2025-4018,2025,2025-04-28T12:15:31.913,6.9
CVE-2025-4019,2025,2025-04-28T12:15:32.093,6.9
CVE-2025-32472,2025,2025-04-28T13:15:23.053,5.3
CVE-2025-46661,2025,2025-04-28T13:15:24.117,10.0
CVE-2025-4020,2025,2025-04-28T13:15:24.603,6.9
CVE-2025-4021,2025,2025-04-28T13:15:24.773,5.3
CVE-2025-4022,2025,2025-04-28T14:15:22.867,5.3
CVE-2025-4023,2025,2025-04-28T14:15:23.043,6.9
CVE-2015-2079,2025,2025-04-28T15:15:44.007,9.9
CVE-2025-23375,2025,2025-04-28T15:15:45.157,7.8
CVE-2025-23376,2025,2025-04-28T15:15:45.303,2.3
CVE-2025-23377,2025,2025-04-28T15:15:45.437,4.2
CVE-2025-25776,2025,2025-04-28T15:15:45.587,5.0
CVE-2025-4024,2025,2025-04-28T15:15:47.600,6.9
CVE-2025-4025,2025,2025-04-28T15:15:47.767,6.9
CVE-2015-4582,2025,2025-04-28T16:15:22.193,7.2
CVE-2022-41871,2025,2025-04-28T16:15:24.853,6.0
CVE-2023-35814,2025,2025-04-28T16:15:25.357,3.5
CVE-2023-35815,2025,2025-04-28T16:15:25.903,3.5
CVE-2023-35816,2025,2025-04-28T16:15:26.300,3.5
CVE-2023-35817,2025,2025-04-28T16:15:26.753,5.0
CVE-2025-43854,2025,2025-04-28T16:15:33.043,2.3
CVE-2025-43857,2025,2025-04-28T16:15:33.440,6.0
CVE-2025-46614,2025,2025-04-28T16:15:35.083,3.3
CVE-2025-4026,2025,2025-04-28T16:15:35.950,6.9
CVE-2025-4027,2025,2025-04-28T16:15:36.470,6.9
CVE-2023-42404,2025,2025-04-28T17:15:46.807,4.9
CVE-2024-32499,2025,2025-04-28T17:15:47.073,4.9
CVE-2025-4028,2025,2025-04-28T17:15:50.833,6.9
CVE-2025-4029,2025,2025-04-28T17:15:51.047,4.8
CVE-2024-12706,2025,2025-04-28T18:15:46.943,2.1
CVE-2025-4030,2025,2025-04-28T18:15:51.363,6.9
CVE-2025-4031,2025,2025-04-28T18:15:51.563,6.9
CVE-2025-34489,2025,2025-04-28T19:15:46.910,7.8
CVE-2025-34490,2025,2025-04-28T19:15:47.050,6.5
CVE-2025-4032,2025,2025-04-28T19:15:47.407,2.3
CVE-2025-4033,2025,2025-04-28T19:15:47.580,6.9
CVE-2025-31650,2025,2025-04-28T20:15:20.653,7.5
CVE-2025-31651,2025,2025-04-28T20:15:20.783,9.8
CVE-2025-34491,2025,2025-04-28T20:15:20.997,8.8
CVE-2025-3224,2025,2025-04-28T20:15:21.127,7.3
CVE-2025-45947,2025,2025-04-28T20:15:21.260,9.8
CVE-2025-45949,2025,2025-04-28T20:15:21.350,9.8
CVE-2025-45953,2025,2025-04-28T20:15:21.450,9.1
CVE-2025-4034,2025,2025-04-28T20:15:21.613,6.9
CVE-2025-4036,2025,2025-04-28T20:15:21.787,5.3
CVE-2024-10635,2025,2025-04-28T21:15:56.427,6.1
CVE-2024-11922,2025,2025-04-28T21:15:56.560,6.3
CVE-2025-0049,2025,2025-04-28T21:15:56.703,3.5
CVE-2025-4037,2025,2025-04-28T21:15:56.830,4.8
CVE-2025-4038,2025,2025-04-28T21:15:57.020,4.8
CVE-2025-4039,2025,2025-04-28T22:15:21.457,6.9
CVE-2025-46326,2025,2025-04-28T23:15:44.250,3.3
CVE-2025-46327,2025,2025-04-28T23:15:44.803,3.3
CVE-2025-46328,2025,2025-04-28T23:15:44.943,3.3
CVE-2017-7740,2025,2025-04-29T03:15:33.353,
CVE-2018-13372,2025,2025-04-29T03:15:33.900,
CVE-2025-24179,2025,2025-04-29T03:15:34.033,5.7
CVE-2025-24206,2025,2025-04-29T03:15:34.413,7.7
CVE-2025-24251,2025,2025-04-29T03:15:34.510,6.5
CVE-2025-24252,2025,2025-04-29T03:15:34.600,8.8
CVE-2025-24270,2025,2025-04-29T03:15:34.690,5.7
CVE-2025-24271,2025,2025-04-29T03:15:34.770,5.4
CVE-2025-30445,2025,2025-04-29T03:15:34.860,6.5
CVE-2025-31197,2025,2025-04-29T03:15:34.950,5.7
CVE-2025-31202,2025,2025-04-29T03:15:35.040,5.5
CVE-2025-31203,2025,2025-04-29T03:15:35.133,6.5
CVE-2025-46753,2025,2025-04-29T03:15:35.230,
CVE-2025-46754,2025,2025-04-29T03:15:35.283,
CVE-2025-46755,2025,2025-04-29T03:15:35.343,
CVE-2025-46756,2025,2025-04-29T03:15:35.397,
CVE-2025-46757,2025,2025-04-29T03:15:35.447,
CVE-2025-46758,2025,2025-04-29T03:15:35.507,
CVE-2025-46759,2025,2025-04-29T03:15:35.563,
CVE-2025-46760,2025,2025-04-29T03:15:35.613,
CVE-2025-46761,2025,2025-04-29T03:15:35.670,
CVE-2025-46329,2025,2025-04-29T05:15:46.650,3.3
CVE-2025-46330,2025,2025-04-29T05:15:46.817,3.3
CVE-2025-46338,2025,2025-04-29T05:15:46.983,6.9
CVE-2025-46343,2025,2025-04-29T05:15:47.157,5.0
CVE-2024-12273,2025,2025-04-29T06:15:56.137,3.5
CVE-2025-2893,2025,2025-04-29T07:15:44.537,6.4
CVE-2025-3452,2025,2025-04-29T09:15:16.940,4.3
CVE-2024-58099,2025,2025-04-29T12:15:31.053,5.5
CVE-2025-1194,2025,2025-04-29T12:15:31.717,6.5
CVE-2025-30194,2025,2025-04-29T12:15:31.983,7.5
CVE-2025-3891,2025,2025-04-29T12:15:32.137,7.5
CVE-2025-3929,2025,2025-04-29T12:15:32.300,5.3
CVE-2025-4058,2025,2025-04-29T12:15:32.437,6.9
CVE-2025-4059,2025,2025-04-29T12:15:32.623,4.8
CVE-2025-4035,2025,2025-04-29T13:15:45.407,4.3
CVE-2025-4060,2025,2025-04-29T13:15:46.253,6.9
CVE-2025-4061,2025,2025-04-29T13:15:46.447,4.8
CVE-2025-2817,2025,2025-04-29T14:15:32.220,8.8
CVE-2025-3301,2025,2025-04-29T14:15:32.643,1.0
CVE-2025-4062,2025,2025-04-29T14:15:34.393,4.8
CVE-2025-4063,2025,2025-04-29T14:15:34.563,4.8
CVE-2025-4064,2025,2025-04-29T14:15:34.737,6.9
CVE-2025-4082,2025,2025-04-29T14:15:34.913,5.9
CVE-2025-4083,2025,2025-04-29T14:15:35.003,9.1
CVE-2025-4084,2025,2025-04-29T14:15:35.097,5.7
CVE-2025-4085,2025,2025-04-29T14:15:35.187,7.1
CVE-2025-4086,2025,2025-04-29T14:15:35.267,6.5
CVE-2025-4087,2025,2025-04-29T14:15:35.357,4.8
CVE-2025-4088,2025,2025-04-29T14:15:35.450,6.5
CVE-2025-4089,2025,2025-04-29T14:15:35.537,5.1
CVE-2025-4090,2025,2025-04-29T14:15:35.627,5.3
CVE-2025-4091,2025,2025-04-29T14:15:35.717,8.1
CVE-2025-4092,2025,2025-04-29T14:15:35.820,6.5
CVE-2025-4093,2025,2025-04-29T14:15:35.907,8.1
CVE-2025-4065,2025,2025-04-29T15:15:54.450,6.9
CVE-2025-4066,2025,2025-04-29T15:15:54.627,6.9
CVE-2025-4067,2025,2025-04-29T15:15:54.800,6.9
CVE-2025-1551,2025,2025-04-29T16:15:29.870,6.1
CVE-2025-23177,2025,2025-04-29T16:15:30.017,7.6
CVE-2025-23178,2025,2025-04-29T16:15:30.157,7.6
CVE-2025-23179,2025,2025-04-29T16:15:30.297,5.5
CVE-2025-25403,2025,2025-04-29T16:15:30.437,9.8
CVE-2025-25962,2025,2025-04-29T16:15:30.580,9.8
CVE-2025-32354,2025,2025-04-29T16:15:34.770,8.8
CVE-2025-40615,2025,2025-04-29T16:15:36.160,5.1
CVE-2025-40616,2025,2025-04-29T16:15:36.310,5.1
CVE-2025-40617,2025,2025-04-29T16:15:36.450,9.3
CVE-2025-40618,2025,2025-04-29T16:15:36.580,9.3
CVE-2025-40619,2025,2025-04-29T16:15:36.727,9.3
CVE-2025-46346,2025,2025-04-29T16:15:36.873,6.3
CVE-2025-4068,2025,2025-04-29T16:15:38.163,4.8
CVE-2025-4069,2025,2025-04-29T16:15:38.350,4.8
CVE-2025-4070,2025,2025-04-29T16:15:38.523,6.9
CVE-2025-4071,2025,2025-04-29T16:15:38.697,6.9
CVE-2025-0716,2025,2025-04-29T17:15:39.790,4.8
CVE-2025-23180,2025,2025-04-29T17:15:40.687,8.0
CVE-2025-23181,2025,2025-04-29T17:15:40.907,8.0
CVE-2025-45956,2025,2025-04-29T17:15:41.317,8.8
CVE-2025-4072,2025,2025-04-29T17:15:41.500,5.3
CVE-2025-4073,2025,2025-04-29T17:15:41.730,6.9
CVE-2025-3911,2025,2025-04-29T18:15:44.370,5.2
CVE-2025-46347,2025,2025-04-29T18:15:44.670,5.8
CVE-2025-46349,2025,2025-04-29T18:15:44.803,7.6
CVE-2025-46350,2025,2025-04-29T18:15:44.950,3.5
CVE-2025-4074,2025,2025-04-29T18:15:45.470,6.9
CVE-2025-4075,2025,2025-04-29T18:15:45.653,5.3
CVE-2025-4076,2025,2025-04-29T18:15:45.830,5.3
CVE-2025-4077,2025,2025-04-29T18:15:46.003,4.8
CVE-2025-4095,2025,2025-04-29T18:15:46.180,4.3
CVE-2025-4079,2025,2025-04-29T19:15:54.130,6.9
CVE-2024-57698,2025,2025-04-29T20:15:25.110,7.5
CVE-2025-0520,2025,2025-04-29T20:15:25.230,9.4
CVE-2025-4078,2025,2025-04-29T20:15:25.383,5.3
CVE-2025-4080,2025,2025-04-29T20:15:25.563,5.3
CVE-2025-3501,2025,2025-04-29T21:15:51.523,8.2
CVE-2025-3910,2025,2025-04-29T21:15:51.707,5.4
CVE-2025-46344,2025,2025-04-29T21:15:51.987,4.9
CVE-2025-46348,2025,2025-04-29T21:15:52.120,10.0
CVE-2025-46549,2025,2025-04-29T21:15:52.270,4.3
CVE-2025-46550,2025,2025-04-29T21:15:52.467,4.3
CVE-2023-4377,2025,2025-04-29T23:15:56.790,
CVE-2025-29906,2025,2025-04-29T23:16:04.393,8.6
CVE-2025-3358,2025,2025-04-29T23:16:04.703,
CVE-2025-46552,2025,2025-04-29T23:16:04.957,6.3
CVE-2025-30202,2025,2025-04-30T01:15:51.800,7.5
CVE-2025-32444,2025,2025-04-30T01:15:51.953,10.0
CVE-2025-46560,2025,2025-04-30T01:15:52.097,6.5
CVE-2025-46778,2025,2025-04-30T03:15:19.170,
CVE-2025-46779,2025,2025-04-30T03:15:19.250,
